City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
262,Itoman,JP,2021-07-09 21:47:09,26.1247,127.6694,82.42,89,20,5.75,few clouds
263,Cururupu,BR,2021-07-09 21:47:09,-1.8283,-44.8683,74.62,94,80,3.13,broken clouds
264,Aswan,EG,2021-07-09 21:47:09,24.0934,32.907,90.68,22,0,9.55,clear sky
265,Wanning,CN,2021-07-09 21:47:09,18.8003,110.3967,78.08,89,44,3.36,scattered clouds
266,Lompoc,US,2021-07-09 21:47:10,34.6391,-120.4579,92.1,52,1,16.11,clear sky
267,Inhambane,MZ,2021-07-09 21:47:10,-23.865,35.3833,66.27,78,0,2.1,clear sky
268,Turukhansk,RU,2021-07-09 21:47:11,65.8167,87.9833,50.23,70,64,13.98,broken clouds
269,Laguna,US,2021-07-09 21:47:11,38.421,-121.4238,113.43,19,1,4.0,clear sky
270,Bilibino,RU,2021-07-09 21:47:11,68.0546,166.4372,77.67,54,12,7.52,few clouds
271,Viedma,AR,2021-07-09 21:47:12,-40.8135,-62.9967,61.99,28,57,24.11,broken clouds
272,San Cristobal,VE,2021-07-09 21:47:12,7.7669,-72.225,75.38,77,99,3.76,overcast clouds
273,Bhag,PK,2021-07-09 21:47:13,29.0415,67.8239,99.48,30,1,4.61,clear sky
274,Shingu,JP,2021-07-09 21:47:13,33.7333,135.9833,81.91,82,80,5.5,broken clouds
275,Huaiyuan,CN,2021-07-09 21:47:13,32.973,117.1995,78.82,90,0,5.28,light rain
276,Hami,CN,2021-07-09 21:47:13,42.8,93.45,70.11,73,100,17.16,moderate rain
277,Saint-Denis,FR,2021-07-09 21:47:14,48.9167,2.3333,66.22,76,0,2.3,clear sky
278,Kavaratti,IN,2021-07-09 21:47:14,10.5669,72.642,80.91,78,100,28.88,very heavy rain
279,Flinders,AU,2021-07-09 21:47:14,-34.5833,150.8552,54.21,90,100,11.01,light rain
280,Berdigestyakh,RU,2021-07-09 21:47:15,62.0989,126.6992,54.36,97,100,5.5,light rain
281,Ballyshannon,IE,2021-07-09 21:47:15,54.5,-8.1833,61.61,90,97,4.05,overcast clouds
282,Gaoual,GN,2021-07-09 21:47:15,11.75,-13.2,76.37,92,84,5.01,light rain
283,Farsund,NO,2021-07-09 21:47:16,58.0948,6.8047,60.94,87,59,9.8,broken clouds
284,Mandalgovi,MN,2021-07-09 21:47:16,45.7625,106.2708,58.17,70,99,12.5,overcast clouds
285,Kapoeta,SS,2021-07-09 21:47:16,4.7717,33.5903,75.24,62,58,2.04,broken clouds
286,Plettenberg Bay,ZA,2021-07-09 21:47:17,-34.0527,23.3716,52.03,62,0,3.56,clear sky
287,Collie,AU,2021-07-09 21:47:17,-33.3667,116.15,42.21,96,46,2.98,scattered clouds
288,Tuatapere,NZ,2021-07-09 21:47:17,-46.1333,167.6833,40.91,84,99,10.76,overcast clouds
289,Lakselv,NO,2021-07-09 21:47:17,70.0513,24.9718,60.62,67,90,9.22,overcast clouds
290,Mastic Beach,US,2021-07-09 21:47:18,40.7668,-72.8521,84.4,77,40,5.01,scattered clouds
291,Masty,BY,2021-07-09 21:47:18,53.4122,24.5387,67.69,79,0,7.9,clear sky
292,Kruisfontein,ZA,2021-07-09 21:47:19,-34.0033,24.7314,45.37,75,1,5.46,clear sky
293,Tessalit,ML,2021-07-09 21:47:19,20.1986,1.0114,89.13,35,99,5.32,overcast clouds
294,Burdur,TR,2021-07-09 21:47:19,37.7203,30.2908,75.72,56,20,10.36,few clouds
295,Narasannapeta,IN,2021-07-09 21:47:20,18.4167,84.05,82.15,80,100,4.52,overcast clouds
296,Ferrol,ES,2021-07-09 21:47:20,43.4832,-8.2369,62.85,87,4,2.71,clear sky
297,Duverge,DO,2021-07-09 21:47:20,18.3784,-71.5247,87.85,53,5,10.45,clear sky
298,Sitka,US,2021-07-09 21:44:21,57.0531,-135.33,55.29,76,75,0.0,broken clouds
299,Yabelo,ET,2021-07-09 21:47:21,4.8833,38.0833,61.3,65,98,10.31,overcast clouds
300,Kralendijk,BQ,2021-07-09 21:47:21,12.15,-68.2667,84.18,74,75,20.71,broken clouds
301,Baturaja,ID,2021-07-09 21:47:21,-4.1333,104.1667,72.14,98,85,2.55,overcast clouds
302,Leningradskiy,RU,2021-07-09 21:47:22,69.3833,178.4167,49.42,73,100,12.08,overcast clouds
303,Dimitrovgrad,RU,2021-07-09 21:47:22,54.2139,49.6184,77.05,71,1,5.01,clear sky
304,Krasnoselkup,RU,2021-07-09 21:47:22,65.7,82.4667,57.4,56,98,21.27,overcast clouds
305,Miranda De Ebro,ES,2021-07-09 21:47:22,42.6865,-2.947,67.59,92,2,3.65,clear sky
306,Alakurtti,RU,2021-07-09 21:47:23,66.9672,30.3491,54.63,88,23,3.2,few clouds
307,Zhanakorgan,KZ,2021-07-09 21:47:23,43.9098,67.2495,71.69,34,25,8.99,scattered clouds
308,Walvis Bay,NA,2021-07-09 21:47:23,-22.9575,14.5053,54.09,81,1,3.44,clear sky
309,Adjumani,UG,2021-07-09 21:47:24,3.3779,31.7909,66.7,89,67,3.0,light rain
310,Puerto Carreno,CO,2021-07-09 21:47:24,6.189,-67.4859,79.97,81,99,3.11,heavy intensity rain
311,Klaksvik,FO,2021-07-09 21:47:25,62.2266,-6.589,52.72,76,100,6.76,overcast clouds
312,Dingle,PH,2021-07-09 21:47:25,10.9995,122.6711,76.64,90,100,4.83,moderate rain
313,Comodoro Rivadavia,AR,2021-07-09 21:43:15,-45.8667,-67.5,49.86,43,0,20.71,clear sky
314,Ulladulla,AU,2021-07-09 21:47:25,-35.35,150.4667,53.1,92,100,15.05,light rain
315,Douglas,US,2021-07-09 21:47:26,41.3,-96.167,95.95,56,40,1.01,scattered clouds
316,Solnechnyy,RU,2021-07-09 21:47:26,50.7214,136.6319,68.54,87,25,4.07,scattered clouds
317,Faya,SA,2021-07-09 21:47:26,18.3851,42.4509,75.72,21,100,2.84,overcast clouds
318,Airai,TL,2021-07-09 21:47:27,-8.9266,125.4092,56.14,82,74,3.51,broken clouds
319,Mahon,ES,2021-07-09 21:43:29,39.8885,4.2658,72.16,68,0,2.3,clear sky
320,Fairbanks,US,2021-07-09 21:43:21,64.8378,-147.7164,70.61,47,1,1.99,clear sky
321,Batagay-Alyta,RU,2021-07-09 21:47:27,67.8006,130.4114,40.48,75,99,10.36,overcast clouds
322,Samarai,PG,2021-07-09 21:47:27,-10.6167,150.6667,79.88,84,96,9.73,overcast clouds
323,Vila,PT,2021-07-09 21:47:28,42.0304,-8.1588,58.08,74,0,4.29,clear sky
324,Guerrero Negro,MX,2021-07-09 21:47:28,27.9769,-114.0611,80.49,50,3,15.01,clear sky
325,Cilegon,ID,2021-07-09 21:47:29,-6.0174,106.0538,78.69,83,81,6.24,broken clouds
326,Beidao,CN,2021-07-09 21:47:29,34.5686,105.8933,70.81,81,100,2.59,light rain
327,Sekudai,MY,2021-07-09 21:47:29,1.5333,103.6667,78.89,100,20,0.0,mist
328,Prudnik,PL,2021-07-09 21:47:30,50.3212,17.5746,65.75,82,21,5.73,few clouds
329,Sorong,ID,2021-07-09 21:47:01,-0.8833,131.25,76.55,86,97,6.82,overcast clouds
330,Santona,ES,2021-07-09 21:47:30,43.4439,-3.4576,65.21,87,3,1.72,clear sky
331,Cuenca,EC,2021-07-09 21:47:30,-2.8833,-78.9833,62.73,72,75,11.5,broken clouds
332,Dehloran,IR,2021-07-09 21:47:31,32.6941,47.2679,99.27,8,0,6.89,clear sky
333,Luganville,VU,2021-07-09 21:47:31,-15.5333,167.1667,78.49,78,63,13.73,broken clouds
334,Methven,NZ,2021-07-09 21:47:31,-43.6333,171.65,40.01,78,23,3.83,few clouds
335,Guadalupe Y Calvo,MX,2021-07-09 21:47:32,26.1,-106.9667,66.45,59,93,1.43,overcast clouds
336,Broken Hill,AU,2021-07-09 21:47:32,-31.95,141.4333,40.71,93,0,3.44,clear sky
337,Chara,RU,2021-07-09 21:47:32,56.9064,118.2631,49.32,88,100,6.22,moderate rain
338,Damghan,IR,2021-07-09 21:47:33,36.1683,54.348,72.5,56,1,7.74,clear sky
339,Pangai,TO,2021-07-09 21:47:33,-19.8,-174.35,73.51,73,75,11.5,broken clouds
340,Muravlenko,RU,2021-07-09 21:47:33,63.7898,74.523,63.01,74,100,12.97,overcast clouds
341,Naze,JP,2021-07-09 21:47:34,28.3667,129.4833,77.92,84,32,6.2,scattered clouds
342,Valparaiso,CL,2021-07-09 21:47:34,-33.0393,-71.6273,65.84,73,75,18.41,broken clouds
343,Saint-Augustin,CA,2021-07-09 21:47:34,51.226,-58.6502,47.5,95,100,12.48,overcast clouds
344,Ilulissat,GL,2021-07-09 21:47:35,69.2167,-51.1,46.42,49,0,4.61,clear sky
345,Jiangyou,CN,2021-07-09 21:47:35,31.7667,104.7167,72.23,96,100,3.24,light rain
346,Talcher,IN,2021-07-09 21:47:35,20.95,85.2167,81.25,78,99,1.48,overcast clouds
347,Madingou,CG,2021-07-09 21:47:36,-4.1536,13.55,76.42,62,67,5.23,broken clouds
348,Empalme,MX,2021-07-09 21:47:36,27.9667,-110.8167,103.21,58,9,11.5,clear sky
349,Bontang,ID,2021-07-09 21:47:36,0.1333,117.5,73.67,90,100,3.78,overcast clouds
350,Belmonte,BR,2021-07-09 21:47:37,-15.8631,-38.8828,72.1,71,4,8.08,clear sky
351,Bibbiena,IT,2021-07-09 21:47:37,43.6965,11.8135,68.25,51,16,2.3,few clouds
352,Verishen,AM,2021-07-09 21:47:37,39.5356,46.3122,50.49,88,67,1.92,broken clouds
353,Nikolskoye,RU,2021-07-09 21:47:38,59.7035,30.7861,71.02,86,4,2.98,clear sky
354,Lydenburg,ZA,2021-07-09 21:47:38,-25.0978,30.4597,46.27,89,0,2.53,clear sky
355,Faanui,PF,2021-07-09 21:47:38,-16.4833,-151.75,79.59,74,11,16.73,few clouds
356,Bathsheba,BB,2021-07-09 21:47:39,13.2167,-59.5167,83.01,78,40,18.41,scattered clouds
357,Kibala,TD,2021-07-09 21:47:39,9.1104,18.3463,76.95,88,0,0.0,clear sky
358,Pringsewu,ID,2021-07-09 21:46:23,-5.3582,104.9744,72.64,97,92,0.22,overcast clouds
359,Namatanai,PG,2021-07-09 21:47:39,-3.6667,152.4333,81.18,77,43,4.94,scattered clouds
360,Santa Helena,BR,2021-07-09 21:47:40,-2.2311,-45.3,74.5,93,84,3.13,light rain
361,Savannah Bight,HN,2021-07-09 21:47:40,16.45,-85.85,91.45,84,67,25.41,broken clouds
362,Narimanov,RU,2021-07-09 21:47:40,46.6927,47.8498,71.51,31,6,7.49,clear sky
363,Quatre Cocos,MU,2021-07-09 21:47:41,-20.2078,57.7625,72.09,69,85,22.64,overcast clouds
364,Clinton,US,2021-07-09 21:47:41,42.587,-82.9199,78.82,53,20,1.99,few clouds
365,Puerto Colombia,CO,2021-07-09 21:43:26,10.9878,-74.9547,84.29,77,100,22.35,overcast clouds
366,Popondetta,PG,2021-07-09 21:47:41,-8.7537,148.2534,77.29,81,100,2.04,overcast clouds
367,Hasaki,JP,2021-07-09 21:47:42,35.7333,140.8333,75.6,92,100,4.81,overcast clouds
368,Morada Nova,BR,2021-07-09 21:47:42,-5.1067,-38.3725,80.71,62,99,8.72,overcast clouds
369,Sao Filipe,CV,2021-07-09 21:47:42,14.8961,-24.4956,75.51,77,0,9.1,clear sky
370,Waipawa,NZ,2021-07-09 21:47:43,-41.4122,175.5153,43.43,89,100,4.43,overcast clouds
371,Franca,BR,2021-07-09 21:47:43,-20.5386,-47.4008,61.0,35,0,3.31,clear sky
372,Sestri Levante,IT,2021-07-09 21:47:43,44.2732,9.3968,71.64,86,1,1.99,clear sky
373,Goderich,CA,2021-07-09 21:43:02,43.7501,-81.7165,64.9,82,41,13.8,scattered clouds
374,Natal,BR,2021-07-09 21:44:19,-5.795,-35.2094,79.45,78,20,9.22,few clouds
375,Roura,GF,2021-07-09 21:47:44,4.7263,-52.3274,82.31,78,0,4.61,clear sky
376,Lake Havasu City,US,2021-07-09 21:47:44,34.4839,-114.3224,119.25,16,5,4.0,clear sky
377,Santa Maria,BR,2021-07-09 21:47:45,-29.6842,-53.8069,60.1,88,0,3.44,clear sky
378,Buala,SB,2021-07-09 21:47:45,-8.145,159.5921,82.72,76,33,7.99,light rain
379,Lalibela,ET,2021-07-09 21:47:45,12.0333,39.0333,59.88,81,75,1.77,light rain
380,Moose Factory,CA,2021-07-09 21:47:46,51.2585,-80.6094,73.4,46,40,8.05,scattered clouds
381,Camacha,PT,2021-07-09 21:47:46,33.0833,-16.3333,66.96,73,40,19.57,scattered clouds
382,Ust-Kut,RU,2021-07-09 21:47:46,56.7938,105.7672,58.64,63,97,0.85,overcast clouds
383,Huarmey,PE,2021-07-09 21:47:46,-10.0681,-78.1522,67.93,73,3,10.78,clear sky
384,Merauke,ID,2021-07-09 21:43:28,-8.4667,140.3333,77.31,88,78,11.21,broken clouds
385,Hay River,CA,2021-07-09 21:47:47,60.8156,-115.7999,87.78,30,75,6.91,broken clouds
386,Bumba,CD,2021-07-09 21:47:47,2.1833,22.4667,73.71,88,98,3.06,light rain
387,Sidi Ali,DZ,2021-07-09 21:47:47,36.0998,0.4206,75.16,74,28,1.74,scattered clouds
388,Necochea,AR,2021-07-09 21:47:48,-38.5473,-58.7368,61.03,95,100,8.12,moderate rain
389,College,US,2021-07-09 21:47:48,64.8569,-147.8028,69.01,47,40,6.91,scattered clouds
390,Koidu,SL,2021-07-09 21:47:48,8.4167,-10.8333,71.11,100,34,2.33,scattered clouds
391,Palauig,PH,2021-07-09 21:47:49,15.435,119.9045,81.37,72,46,4.09,scattered clouds
392,Alofi,NU,2021-07-09 21:47:49,-19.0595,-169.9187,73.29,100,91,11.5,light rain
393,Yulara,AU,2021-07-09 21:47:50,-25.2406,130.9889,49.84,43,86,6.91,overcast clouds
394,North Bend,US,2021-07-09 21:47:50,43.4065,-124.2243,67.15,82,75,26.46,mist
395,Hovd,MN,2021-07-09 21:47:50,48.0056,91.6419,65.1,59,100,2.08,moderate rain
396,Zhezkazgan,KZ,2021-07-09 21:47:51,47.8043,67.7144,69.33,41,56,5.82,broken clouds
397,Wewak,PG,2021-07-09 21:47:51,-3.5534,143.6268,77.86,88,42,6.82,scattered clouds
398,Tsumeb,NA,2021-07-09 21:47:51,-19.2333,17.7167,45.95,27,0,8.01,clear sky
399,Severo-Kurilsk,RU,2021-07-09 21:47:52,50.6789,156.125,51.98,77,29,13.6,scattered clouds
400,Kununurra,AU,2021-07-09 21:44:08,-15.7667,128.7333,60.78,88,45,0.0,scattered clouds
401,Gao,ML,2021-07-09 21:47:12,16.6362,1.637,85.69,43,86,7.02,overcast clouds
402,Severobaykalsk,RU,2021-07-09 21:47:52,55.65,109.3167,48.83,81,73,0.81,broken clouds
403,Tahta,EG,2021-07-09 21:47:52,26.7693,31.5021,88.12,25,0,6.38,clear sky
404,Praia Da Vitoria,PT,2021-07-09 21:47:53,38.7333,-27.0667,72.75,88,75,14.18,broken clouds
405,Shenjiamen,CN,2021-07-09 21:47:53,29.9576,122.298,78.17,89,100,17.85,moderate rain
406,Banyo,CM,2021-07-09 21:47:53,6.75,11.8167,63.28,96,96,1.86,overcast clouds
407,Hambantota,LK,2021-07-09 21:47:54,6.1241,81.1185,75.54,100,75,13.8,broken clouds
408,Beira,MZ,2021-07-09 21:47:54,-19.8436,34.8389,66.29,93,20,8.01,few clouds
409,Safaga,EG,2021-07-09 21:47:54,26.7292,33.9365,91.35,41,0,5.93,clear sky
410,Dong Hoi,VN,2021-07-09 21:47:55,17.4833,106.6,80.74,85,62,10.49,broken clouds
411,Scottsbluff,US,2021-07-09 21:46:22,41.8666,-103.6672,92.52,42,1,9.22,clear sky
412,Barreirinha,BR,2021-07-09 21:47:55,-2.7933,-57.07,79.95,76,100,2.37,overcast clouds
413,Las Rosas,AR,2021-07-09 21:47:56,-32.4766,-61.5804,71.76,58,0,7.23,clear sky
414,Den Helder,NL,2021-07-09 21:47:56,52.9599,4.7593,62.02,88,75,1.01,broken clouds
415,Severodvinsk,RU,2021-07-09 21:47:56,64.5635,39.8302,55.51,89,2,6.11,clear sky
416,Warrnambool,AU,2021-07-09 21:47:57,-38.3833,142.4833,34.81,76,0,5.19,clear sky
417,Katsuura,JP,2021-07-09 21:47:57,35.1333,140.3,80.11,90,97,16.42,overcast clouds
418,Tura,IN,2021-07-09 21:47:57,25.5198,90.2201,74.89,98,100,3.85,overcast clouds
419,Urucui,BR,2021-07-09 21:47:58,-7.2294,-44.5561,82.26,37,24,3.91,few clouds
420,Terrace,CA,2021-07-09 21:47:58,54.5163,-128.6035,78.71,47,75,6.91,broken clouds
421,Oistins,BB,2021-07-09 21:47:58,13.0667,-59.5333,82.49,78,40,18.41,scattered clouds
422,Tabou,CI,2021-07-09 21:47:58,4.423,-7.3528,77.68,78,91,10.71,overcast clouds
423,Kouroussa,GN,2021-07-09 21:47:59,10.65,-9.8833,75.47,85,71,7.76,light rain
424,Arkhangelsk,RU,2021-07-09 21:47:59,64.5401,40.5433,55.51,94,20,2.24,few clouds
425,Sakaraha,MG,2021-07-09 21:47:59,-22.9,44.5333,61.12,76,2,1.81,clear sky
426,Alta Floresta,BR,2021-07-09 21:48:00,-9.8756,-56.0861,79.99,34,97,3.0,overcast clouds
427,Port Hardy,CA,2021-07-09 21:46:37,50.6996,-127.4199,59.18,82,20,8.05,few clouds
428,Kisangani,CD,2021-07-09 21:48:00,0.5167,25.2,74.01,78,73,2.21,broken clouds
429,Atambua,ID,2021-07-09 21:48:00,-9.1061,124.8925,68.63,87,76,5.26,broken clouds
430,Altay,CN,2021-07-09 21:48:01,47.8667,88.1167,62.33,72,17,2.86,few clouds
431,Lashio,MM,2021-07-09 21:48:01,22.9333,97.75,67.46,99,96,1.77,overcast clouds
432,Noumea,NC,2021-07-09 21:48:01,-22.2763,166.4572,68.0,99,57,3.87,broken clouds
433,Yairipok,IN,2021-07-09 21:48:02,24.6667,94.0667,70.39,97,100,1.45,heavy intensity rain
434,Tual,ID,2021-07-09 21:48:02,-5.6667,132.75,80.94,80,73,22.64,broken clouds
435,Iglesias,IT,2021-07-09 21:48:02,39.3114,8.535,71.74,74,0,5.44,clear sky
436,Iqaluit,CA,2021-07-09 21:48:03,63.7506,-68.5145,40.73,100,90,0.0,light rain
437,Magadan,RU,2021-07-09 21:48:03,59.5667,150.8,51.91,87,68,5.28,broken clouds
438,Virtsu,EE,2021-07-09 21:48:04,58.5716,23.5115,76.98,85,29,11.32,scattered clouds
439,Jiuquan,CN,2021-07-09 21:48:04,39.7432,98.5174,69.48,56,100,4.59,overcast clouds
440,Andapa,MG,2021-07-09 21:48:04,-14.65,49.65,59.68,98,26,2.71,scattered clouds
441,Rocha,UY,2021-07-09 21:48:05,-34.4833,-54.3333,57.36,91,1,7.52,clear sky
442,Rio Grande,BR,2021-07-09 21:47:42,-32.035,-52.0986,57.94,99,45,7.96,scattered clouds
443,Warsaw,PL,2021-07-09 21:46:44,52.2298,21.0118,68.83,94,0,57.0,clear sky
444,Chase,CA,2021-07-09 21:46:22,50.8165,-119.6857,94.19,30,2,1.34,clear sky
445,Onega,RU,2021-07-09 21:48:05,63.9061,38.1404,58.05,83,19,4.56,few clouds
446,Sorland,NO,2021-07-09 21:48:06,67.667,12.6934,55.11,87,0,8.05,clear sky
447,Batemans Bay,AU,2021-07-09 21:48:07,-35.7167,150.1833,52.92,91,100,8.34,light rain
448,Mahebourg,MU,2021-07-09 21:48:07,-20.4081,57.7,72.25,68,40,16.11,scattered clouds
449,Port Macquarie,AU,2021-07-09 21:46:34,-31.4333,152.9167,57.38,61,9,22.32,clear sky
450,Half Moon Bay,US,2021-07-09 21:48:08,37.4636,-122.4286,107.74,55,1,13.8,clear sky
451,Santa Cruz,BO,2021-07-09 21:43:46,-17.8,-63.1667,83.66,57,75,12.66,broken clouds
452,Bijie,CN,2021-07-09 21:48:08,27.3125,105.2942,63.52,95,100,7.7,overcast clouds
453,Peno,RU,2021-07-09 21:48:08,56.9262,32.7426,67.66,76,46,3.36,scattered clouds
454,Lorengau,PG,2021-07-09 21:48:09,-2.0226,147.2712,81.81,79,43,7.92,scattered clouds
455,Barmer,IN,2021-07-09 21:48:09,25.75,71.3833,83.98,65,47,13.98,scattered clouds
456,Boffa,GN,2021-07-09 21:48:09,10.1667,-14.0333,76.84,91,58,5.57,light rain
457,Prince George,CA,2021-07-09 21:45:12,53.9166,-122.753,82.26,39,1,5.75,clear sky
458,Bagdarin,RU,2021-07-09 21:48:10,54.4333,113.6,48.9,79,7,4.65,clear sky
459,Kolyvan,RU,2021-07-09 21:48:10,55.3053,82.7391,56.05,92,32,4.25,scattered clouds
460,Santa Vitoria Do Palmar,BR,2021-07-09 21:48:11,-33.5189,-53.3681,58.17,95,1,7.05,clear sky
461,Henties Bay,NA,2021-07-09 21:48:11,-22.116,14.2845,53.85,90,4,6.91,clear sky
462,Roald,NO,2021-07-09 21:48:11,62.5833,6.1333,64.17,94,20,2.3,few clouds
463,Vostok,RU,2021-07-09 21:48:11,46.4856,135.8833,63.05,96,100,2.08,overcast clouds
464,Malakal,SS,2021-07-09 21:48:12,9.5334,31.6605,75.13,77,60,3.74,broken clouds
465,Salalah,OM,2021-07-09 21:44:57,17.0151,54.0924,80.69,89,90,6.91,light intensity drizzle
466,Tigil,RU,2021-07-09 21:48:12,57.8,158.6667,60.69,51,100,7.07,overcast clouds
467,Floro,NO,2021-07-09 21:48:13,61.5996,5.0328,64.24,94,90,4.61,light intensity shower rain
468,Biak,ID,2021-07-09 21:48:13,-0.9131,122.8766,73.9,88,100,4.85,overcast clouds
469,Saint Anthony,US,2021-07-09 21:48:13,45.0205,-93.218,81.09,63,20,4.0,few clouds
470,Chapleau,CA,2021-07-09 21:48:13,47.8405,-83.4034,77.09,29,75,4.61,broken clouds
471,Morganton,US,2021-07-09 21:45:32,35.7454,-81.6848,87.96,66,90,3.0,overcast clouds
472,Olinda,BR,2021-07-09 21:48:14,-8.0089,-34.8553,76.73,78,20,9.22,few clouds
473,Champerico,GT,2021-07-09 21:48:14,14.3,-91.9167,91.94,71,83,5.77,broken clouds
474,Veraval,IN,2021-07-09 21:48:15,20.9,70.3667,83.53,78,91,14.0,overcast clouds
475,Nome,US,2021-07-09 21:48:15,64.5011,-165.4064,55.47,62,75,13.8,broken clouds
476,Conceicao Do Araguaia,BR,2021-07-09 21:48:16,-8.2578,-49.2647,87.93,37,0,0.96,clear sky
477,Tuntum,BR,2021-07-09 21:48:16,-5.2581,-44.6489,80.58,49,100,4.07,overcast clouds
478,Sola,VU,2021-07-09 21:48:16,-13.8833,167.55,81.27,74,40,11.5,scattered clouds
479,Shorewood,US,2021-07-09 21:48:11,41.52,-88.2017,79.65,51,40,3.44,scattered clouds
480,Ozinki,RU,2021-07-09 21:48:17,51.1786,49.6769,70.63,58,8,8.57,clear sky
481,Monte Escobedo,MX,2021-07-09 21:48:18,22.3,-103.5833,67.78,56,91,3.62,overcast clouds
482,Myitkyina,MM,2021-07-09 21:48:18,25.3833,97.4,75.81,99,100,0.65,overcast clouds
483,Zehdenick,DE,2021-07-09 21:48:18,52.9785,13.3317,62.06,95,100,12.3,overcast clouds
484,La Ronge,CA,2021-07-09 21:48:18,55.1001,-105.2842,91.65,24,40,5.75,smoke
485,Westport,US,2021-07-09 21:48:19,41.1415,-73.3579,86.61,73,40,5.01,scattered clouds
486,Constanza,DE,2021-07-09 21:48:19,47.6603,9.1758,61.68,88,1,0.51,clear sky
487,San Clemente,US,2021-07-09 21:48:20,33.427,-117.612,105.26,69,27,3.0,scattered clouds
488,Zhireken,RU,2021-07-09 21:48:20,52.8249,117.3076,60.04,99,100,3.38,light rain
489,Verkhnevilyuysk,RU,2021-07-09 21:48:20,63.4453,120.3167,50.86,69,100,8.5,overcast clouds
490,Vila Velha,BR,2021-07-09 21:46:09,-20.3297,-40.2925,75.96,68,40,11.5,scattered clouds
491,Kongolo,CD,2021-07-09 21:48:21,-5.3833,27.0,73.56,41,0,2.62,clear sky
492,Sembe,CG,2021-07-09 21:48:21,1.6481,14.5806,76.73,67,96,1.19,overcast clouds
493,Sinnamary,GF,2021-07-09 21:48:21,5.3833,-52.95,78.58,86,100,8.05,overcast clouds
494,Yumen,CN,2021-07-09 21:48:22,40.2833,97.2,63.12,81,100,14.0,overcast clouds
495,Mount Isa,AU,2021-07-09 21:48:22,-20.7333,139.5,38.97,70,0,3.44,clear sky
496,Richards Bay,ZA,2021-07-09 21:48:22,-28.783,32.0377,64.87,62,99,2.71,overcast clouds
497,Manjacaze,MZ,2021-07-09 21:48:22,-24.7117,33.8828,61.75,94,0,4.32,clear sky
498,Killybegs,IE,2021-07-09 21:48:23,54.6333,-8.45,61.45,89,84,4.47,broken clouds
499,Brokopondo,SR,2021-07-09 21:48:23,4.75,-55.1667,79.23,83,62,8.59,broken clouds
500,Wasilla,US,2021-07-09 21:48:23,61.5814,-149.4394,62.06,58,90,0.0,light rain
501,Independencia,BR,2021-07-09 21:48:24,-5.3964,-40.3086,80.78,45,70,7.18,broken clouds
502,Chulym,RU,2021-07-09 21:48:24,55.0997,80.9572,55.62,93,4,5.19,clear sky
503,Anaconda,US,2021-07-09 21:48:24,46.1285,-112.9423,81.59,16,21,12.5,few clouds
504,Garissa,KE,2021-07-09 21:48:25,-0.4536,39.6401,73.18,70,54,18.79,broken clouds
505,Ada,US,2021-07-09 21:48:25,43.4166,-116.1262,94.32,10,1,11.01,clear sky
506,Puri,IN,2021-07-09 21:48:25,19.8,85.85,84.38,78,100,6.96,overcast clouds
507,Vega De Alatorre,MX,2021-07-09 21:48:26,20.0333,-96.6333,85.86,75,98,12.41,overcast clouds
508,Krasnoturansk,RU,2021-07-09 21:48:26,54.3186,91.5639,52.59,77,100,2.37,overcast clouds
509,Mehamn,NO,2021-07-09 21:48:26,71.0357,27.8492,55.35,82,75,11.5,broken clouds
510,Ngunguru,NZ,2021-07-09 21:48:27,-35.6167,174.5,52.16,70,91,7.49,overcast clouds
511,Tambopata,PE,2021-07-09 21:48:27,-12.7333,-69.1833,76.89,94,75,6.91,broken clouds
512,Alexandria,EG,2021-07-09 21:48:27,31.2156,29.9553,78.76,83,40,9.22,scattered clouds
513,Tocopilla,CL,2021-07-09 21:48:28,-22.092,-70.1979,63.7,71,57,8.93,broken clouds
514,Ungheni,MD,2021-07-09 21:48:28,47.2042,27.7958,70.83,69,0,6.91,clear sky
515,Road Town,VG,2021-07-09 21:45:58,18.4167,-64.6167,84.24,70,20,13.8,few clouds
516,Srednekolymsk,RU,2021-07-09 21:48:29,67.45,153.6833,85.86,36,0,16.87,clear sky
517,Port Shepstone,ZA,2021-07-09 21:48:29,-30.7414,30.455,59.92,62,61,6.42,broken clouds
518,Quebo,GW,2021-07-09 21:48:29,11.3333,-14.9333,77.67,86,29,3.8,scattered clouds
519,Severnoye,RU,2021-07-09 21:48:30,56.3491,78.3619,54.41,81,1,4.76,clear sky
520,Ternate,ID,2021-07-09 21:48:30,0.8,127.4,79.99,80,100,2.15,overcast clouds
521,Farmington,US,2021-07-09 21:48:30,36.7281,-108.2187,102.88,13,1,4.61,clear sky
522,Ayan,RU,2021-07-09 21:48:30,56.45,138.1667,54.39,94,100,6.08,overcast clouds
523,Polaniec,PL,2021-07-09 21:48:31,50.4332,21.2812,72.05,94,96,3.58,overcast clouds
524,Zhigansk,RU,2021-07-09 21:48:31,66.7697,123.3711,47.28,70,57,10.78,broken clouds
525,Acapulco,MX,2021-07-09 21:48:31,16.8634,-99.8901,87.62,70,75,6.91,broken clouds
526,Bud,US,2021-07-09 21:48:32,39.447,-86.1758,74.68,73,92,6.15,overcast clouds
